id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,model
54982727,5,1306.0,3,157000.0,2,15,9,111,5,71000,249.7999199,0,0,0,0,36,10,35200.0,0.0,48300.0,xgb
58999688,4,1286.1657435613404,2,130000.0,2,8,5,73,5,60024,207.8605302,0,0,0,0,0,10,85789.7012195122,-132.0,219202.72592781534,xgb
54983721,5,1475.0,3,96000.0,2,15,9,110,5,72001,1.0,0,0,0,0,6,6,85789.7012195122,0.0,20499.0,xgb
58991921,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0,0,0,0,0,33,10,22000.0,18196.8,22023.0,xgb
59002775,4,1301.0,3,144000.0,2,8,9,113,4,60001,212.1320344,0,0,0,0,1,10,189200.0,6838.8,6198.0,xgb
54984388,5,1276.0,3,112000.0,2,15,5,85,5,340022,158.11388300000002,1,0,0,1,35,10,33000.0,2518.8,38546.0,xgb
54985862,7,1292.0,3,163000.0,2,11,5,109,5,60016,187.08286930000003,0,0,0,0,32,10,85789.7012195122,0.0,47169.0,xgb
54989286,4,1270.0,3,162000.0,2,8,9,81,5,60019,1.0,0,0,0,0,14,10,85789.7012195122,2056.8,39358.0,xgb
54985862,7,1292.0,3,163000.0,2,11,5,109,5,60016,187.08286930000003,0,0,0,0,36,10,47300.0,23779.2,37216.0,xgb
59005240,4,1253.0,1,97000.0,2,8,5,115,3,60034,1.0,0,0,0,0,14,6,85789.7012195122,0.0,21000.0,xgb
58995726,7,1290.0,1,161000.0,2,11,5,109,3,151300,1.0,0,0,0,0,28,10,41250.0,0.0,36025.0,xgb
54988427,7,1236.0,1,150000.0,2,11,9,110,4,450000,212.1320344,0,0,0,0,12,0,85789.7012195122,0.0,100500.0,xgb
59001626,4,1400.0,3,383000.0,1,8,5,100,5,60024,212.1320344,0,0,0,0,36,10,85789.7012195122,7390.8,109552.0,xgb
58989600,7,1294.0,3,149000.0,2,11,9,84,5,151300,202.4845673,0,0,0,0,36,10,85789.7012195122,37899.6,59730.0,xgb
58983108,5,1415.0,3,169000.0,2,15,5,81,5,72000,237.1708245,0,0,0,0,0,10,336600.0,0.0,3870.0,xgb
58989171,7,1289.0,3,305000.0,1,11,5,110,5,60033,236.6431913,11,1,0,330,22,13,85789.7012195122,0.0,39500.0,xgb
59003000,4,1294.0,1,149000.0,2,8,-1,96,3,60023,1.0,0,0,0,0,17,10,36300.0,969.6,18340.0,xgb
54990331,4,1314.0,1,177000.0,2,8,-1,112,5,60000,200.0,0,0,0,0,2,10,194700.0,-25.2,8228.0,xgb
59001124,4,1240.0,3,85000.0,2,8,5,66,5,72000,1.0,0,0,0,0,14,10,85789.7012195122,7274.4,25856.0,xgb
54983411,5,1286.1657435613404,3,35000.0,2,15,9,113,4,72000,226.508278,0,0,0,0,5,10,84700.0,90494.4,79848.0,xgb
58984900,5,1192.0,3,53000.0,2,15,5,114,4,72000,187.08286930000003,0,0,0,0,24,10,16500.0,0.0,219202.72592781534,xgb
54985624,7,1332.0,3,98000.0,2,11,5,107,5,60033,262.12783140000005,1,1,0,63,9,2,85789.7012195122,1853347.2,1600500.0,xgb
58994299,7,1340.0,1,99000.0,2,11,-1,85,5,350069,181.10770280000003,0,0,0,0,9,6,85789.7012195122,0.0,20490.0,xgb
54990497,4,1286.1657435613404,2,35000.0,2,8,5,101,3,60029,237.301496,0,0,0,0,36,1,85789.7012195122,316702.8,580500.0,xgb
58991973,7,1298.0,1,71000.0,2,11,-1,113,4,72000,1.0,1,0,0,26,25,5,85789.7012195122,0.0,150500.0,xgb
59001898,4,1180.0,3,56000.0,2,8,5,99,3,72000,234.520788,1,0,0,11,23,10,30800.0,1471.2,14089.0,xgb
58988263,5,1316.0,1,202000.0,2,15,5,105,5,450054,223.6067977,7,0,7,1360,11,10,85789.7012195122,0.0,28683.0,xgb
54987320,7,1286.1657435613404,2,59000.0,2,11,5,108,4,450081,197.4031408,0,0,0,0,13,10,137500.0,124003.2,124406.0,xgb
58982401,7,1322.0,3,133000.0,2,11,9,99,3,350609,209.8570942,0,0,0,0,4,10,44000.0,44740.8,39873.0,xgb
58990836,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125,0,0,0,0,36,10,61600.0,10815.6,21728.0,xgb
59004946,4,1266.0,1,120000.0,1,8,5,109,4,60023,187.08286930000003,0,0,0,0,5,10,77000.0,51295.2,69058.0,xgb
58997904,4,1277.0,3,135000.0,2,8,5,84,5,60091,1.0,0,0,0,0,9,6,85789.7012195122,0.0,31000.0,xgb
58992325,7,1264.0,3,148000.0,2,11,5,90,5,60017,1.0,0,0,0,0,18,10,85789.7012195122,0.0,24290.0,xgb
58991271,7,1314.0,1,150000.0,1,11,-1,115,5,72000,1.0,0,0,0,0,1,1,85789.7012195122,0.0,400500.0,xgb
54982916,5,1352.0,3,88000.0,2,15,9,101,5,350091,198.1464105,0,0,0,0,19,10,85789.7012195122,4014.0,36518.0,xgb
54990128,4,1286.1657435613404,2,105000.0,2,8,9,110,5,72000,187.0561413,0,0,0,0,18,5,85789.7012195122,0.0,189500.0,xgb
58991820,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323,0,0,0,0,22,10,44000.0,117409.2,102533.0,xgb
54990497,4,1286.1657435613404,2,35000.0,2,8,5,101,3,60029,237.301496,0,0,0,0,17,5,85789.7012195122,0.0,146500.0,xgb
59000307,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0,0,0,0,0,36,10,93500.0,13413.6,77530.0,xgb
58986069,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0,0,0,0,0,35,1,85789.7012195122,0.0,280500.0,xgb
58998578,4,1192.0,3,50000.0,2,8,5,106,5,60090,1.0,0,0,0,0,35,10,66000.0,42585.6,70213.0,xgb
59004716,4,1268.0,1,104000.0,2,8,9,95,5,60027,1.0,0,0,0,0,20,10,106700.0,103191.6,98670.0,xgb
58997555,4,1266.0,3,207000.0,2,9,5,100,1,71002,316.22776600000003,0,0,0,0,5,6,85789.7012195122,0.0,22490.0,xgb
58990758,7,1284.0,3,106000.0,2,11,9,104,4,60036,1.0,0,0,0,0,13,10,134200.0,32592.0,57378.0,xgb
58994215,7,1352.0,1,142000.0,2,11,9,111,4,60036,1.0,0,0,0,0,12,10,22000.0,23274.0,21181.0,xgb
58983108,5,1415.0,3,169000.0,2,15,5,81,5,72000,237.1708245,0,0,0,0,13,10,217800.0,0.0,51041.0,xgb
54991585,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0,0,0,0,0,32,1,85789.7012195122,170060.4,321347.0,xgb
54987088,7,1286.1657435613404,2,74000.0,2,11,9,85,5,60073,1.0,0,0,0,0,1,10,23100.0,0.0,219202.72592781534,xgb
58996391,7,1386.0,1,165000.0,2,11,-1,100,3,350098,173.20508080000002,0,0,0,0,14,3,85789.7012195122,73665.6,100500.0,xgb
58998566,4,1282.0,3,304000.0,2,8,5,84,3,60024,1.0,0,0,0,0,18,13,85789.7012195122,-2400.0,20500.0,xgb
58994549,7,1286.1657435613404,2,90000.0,2,11,2,114,4,151300,173.20508080000002,0,0,0,0,6,2,85789.7012195122,1203596.4,1012697.0,xgb
58988212,5,1228.0,3,35000.0,2,15,4,105,5,510099,316.22776600000003,0,0,0,0,36,10,37400.0,224.4,35992.0,xgb
54991742,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,0,0,0,0,30,5,85789.7012195122,0.0,700500.0,xgb
59001932,4,1238.0,3,104000.0,2,8,5,109,3,60047,173.20508080000002,11,0,0,319,20,1,85789.7012195122,320884.8,400500.0,xgb
54989788,4,1277.0,1,162000.0,2,8,5,85,5,151304,212.1320344,0,0,0,0,15,5,85789.7012195122,0.0,150500.0,xgb
58992002,7,1366.0,1,96000.0,2,11,-1,78,3,60025,178.8854382,0,0,0,0,2,10,85789.7012195122,0.0,31190.0,xgb
58993767,7,1326.0,1,91000.0,1,11,9,106,4,450080,291.5475947,0,0,0,0,19,10,85789.7012195122,2160.0,17261.0,xgb
58993212,7,1324.0,1,117000.0,2,11,9,112,4,550001,230.2172887,0,0,0,0,1,10,85789.7012195122,0.0,56900.0,xgb
59000066,4,1286.1657435613404,2,259000.0,1,8,5,110,4,72000,200.0,0,0,0,0,10,10,192500.0,4038.0,14919.0,xgb
58985236,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.721816,0,0,0,0,33,10,85789.7012195122,0.0,80896.0,xgb
54985862,7,1292.0,3,163000.0,2,11,5,109,5,60016,187.08286930000003,0,0,0,0,16,10,22000.0,0.0,15265.0,xgb
58997314,4,1406.0,1,208000.0,2,8,-1,112,5,340001,223.6067977,1,0,0,30,23,10,85789.7012195122,0.0,13833.0,xgb
58985847,5,1286.1657435613404,2,35000.0,2,16,-1,113,4,527000,163.4258242,1,0,0,26,22,5,85789.7012195122,109052.4,200500.0,xgb
58995289,7,1286.1657435613404,2,50000.0,2,11,5,113,4,450080,167.5649128,0,0,0,0,31,10,45100.0,10885.2,41263.0,xgb
58987035,5,1414.0,1,204000.0,2,15,9,107,5,350002,200.0,0,0,0,0,16,5,85789.7012195122,0.0,400500.0,xgb
54987336,7,1308.0,3,194000.0,2,11,5,105,4,60051,223.6067977,0,0,15,2625,21,10,85789.7012195122,0.0,51053.0,xgb
54989251,4,1264.0,3,100000.0,2,8,5,64,5,60047,1.0,0,0,0,0,35,10,195250.0,0.0,477952.0,xgb
54985058,7,1266.0,3,227000.0,2,11,9,112,4,151300,254.9509757,0,0,0,0,14,10,122100.0,18465.6,50967.0,xgb
58982511,5,1286.1657435613404,2,160000.0,2,15,-1,85,5,450043,200.0,0,0,0,0,8,6,85789.7012195122,7940.4,30301.0,xgb
59001297,4,1234.0,1,190000.0,1,8,-1,85,3,60064,1.0,0,0,0,0,12,13,85789.7012195122,0.0,15500.0,xgb
54989545,4,1326.0,3,140000.0,2,8,5,100,5,60013,1.0,0,0,0,0,1,0,85789.7012195122,0.0,150500.0,xgb
54988306,7,1286.1657435613404,2,102000.0,2,11,5,101,5,450027,173.20508080000002,0,0,0,0,7,10,88000.0,3859.2,21100.0,xgb
58988196,5,1289.0,1,173000.0,2,15,5,112,3,350702,200.0,0,0,0,0,20,10,129800.0,44272.8,120357.0,xgb
58989284,7,1248.0,3,146000.0,2,11,10,105,5,350704,339.9441131,0,0,0,0,1,6,85789.7012195122,33600.0,35500.0,xgb
58997449,4,1403.0,1,184000.0,2,8,-1,80,5,340017,187.08286930000003,0,0,0,0,1,25,85789.7012195122,0.0,70500.0,xgb
58995172,7,1264.0,3,35000.0,2,12,-1,115,4,350012,271.11621119999995,7,0,0,41,23,10,85789.7012195122,48603.6,48873.0,xgb
58991753,7,1288.0,1,119000.0,2,11,5,85,5,60031,187.08286930000003,0,0,0,0,23,10,53900.0,9976.8,24538.0,xgb
58991432,7,1286.1657435613404,2,117000.0,2,11,-1,87,3,332720,1.0,0,0,0,0,15,13,85789.7012195122,0.0,40500.0,xgb
58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0,0,0,36,10,85789.7012195122,763.2,124340.0,xgb
54991626,4,1286.1657435613404,2,92000.0,2,8,-1,107,4,350052,158.11388300000002,0,0,0,0,1,12,85789.7012195122,8.4,219202.72592781534,xgb
54991742,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,0,0,0,0,9,5,85789.7012195122,0.0,115500.0,xgb
58987886,5,1270.0,1,175000.0,2,15,5,110,5,350057,173.20508080000002,0,0,0,0,26,19,85789.7012195122,0.0,100500.0,xgb
54988209,7,1306.0,3,93000.0,1,11,3,104,3,60032,200.0,0,0,0,0,11,6,85789.7012195122,0.0,16400.0,xgb
58998646,4,1294.0,1,458000.0,2,8,-1,75,5,340017,200.0,0,0,0,0,17,13,85789.7012195122,0.0,28700.0,xgb
58997757,4,1286.1657435613404,2,71000.0,2,8,9,90,5,72015,167.4962686,0,0,0,0,4,13,85789.7012195122,0.0,48500.0,xgb
54988427,7,1236.0,1,150000.0,2,11,9,110,4,450000,212.1320344,0,0,0,0,28,10,85789.7012195122,0.0,44691.0,xgb
54985523,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003,0,0,0,0,18,10,85789.7012195122,61912.8,74672.0,xgb
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,33,10,85789.7012195122,277701.6,219202.72592781534,xgb
58984128,5,1404.0,1,150000.0,2,15,9,100,5,71002,316.22776600000003,0,0,0,0,24,2,85789.7012195122,0.0,1518080.0,xgb
58985236,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.721816,0,0,0,0,24,10,116600.0,0.0,3297.0,xgb
58991395,7,1300.0,1,87000.0,2,11,5,85,5,151300,1.0,2,2,0,115,21,5,85789.7012195122,0.0,49608.0,xgb
58999718,4,1308.0,3,312000.0,2,8,8,89,5,60014,1.0,0,0,0,0,3,5,85789.7012195122,0.0,100500.0,xgb
58988822,7,1252.0,3,240000.0,2,11,5,85,3,151300,194.9358869,0,0,0,0,2,10,85789.7012195122,3819.6,35414.0,xgb
58990289,7,1336.0,3,185000.0,2,11,5,100,5,351106,212.1320344,0,0,0,0,3,10,85789.7012195122,0.0,219202.72592781534,xgb
58983946,5,1338.0,3,107000.0,2,15,5,113,4,72000,1.0,0,0,0,0,9,6,85789.7012195122,0.0,16400.0,xgb
58997876,4,1364.0,3,194000.0,2,8,5,110,5,151004,223.6067977,0,0,0,0,11,6,85789.7012195122,0.0,19500.0,xgb
58990649,7,1223.0,3,78000.0,2,11,-1,75,5,450007,173.20508080000002,2,0,0,45,28,10,99000.0,86984.4,72987.0,xgb
58999612,4,1220.0,3,140000.0,2,8,5,109,4,72010,1.0,2,0,0,27,29,10,85789.7012195122,213890.4,196805.0,xgb
58988021,5,1277.0,1,101000.0,2,15,5,111,4,60091,1.0,0,0,0,0,14,10,85789.7012195122,2396.4,18612.0,xgb
58988129,5,1187.0,3,102000.0,2,15,5,113,4,450081,197.4841766,0,0,0,0,34,10,71500.0,12408.0,49450.0,xgb
54987215,7,1296.0,3,136000.0,2,11,5,115,4,71002,220.2271555,1,0,0,7,7,7,85789.7012195122,0.0,145000.0,xgb
58991407,7,1302.0,1,92000.0,2,11,-1,105,4,591003,167.33200530000002,0,0,0,0,3,10,85789.7012195122,278464.8,244901.0,xgb
54988214,7,1256.0,1,126000.0,2,11,9,102,3,350705,158.11388300000002,0,0,0,0,36,10,44000.0,45387.6,97741.0,xgb
54987789,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0,14,0,0,300,3,1,85789.7012195122,115964.4,172500.0,xgb
59001863,4,1223.0,3,77000.0,2,8,9,111,5,72000,1.0,0,0,0,0,4,5,85789.7012195122,157639.2,141500.0,xgb
58996401,7,1314.0,1,483000.0,2,11,9,101,3,151300,282.8427125,0,0,0,0,23,10,85789.7012195122,0.0,73500.0,xgb
54987651,7,1250.0,3,102000.0,2,11,5,100,3,60050,1.0,0,0,0,0,1,7,85789.7012195122,0.0,23000.0,xgb
59000851,4,1302.0,3,410000.0,2,8,9,84,5,60018,1.0,0,0,0,0,11,10,85789.7012195122,-279.6,7892.0,xgb
58997719,4,1223.0,3,63000.0,2,8,5,91,5,60095,228.035085,0,0,0,0,20,10,85789.7012195122,10776.0,35290.0,xgb
59004141,4,1316.0,1,127000.0,2,8,-1,95,5,330013,1.0,0,0,0,0,15,10,85789.7012195122,2742.0,12150.0,xgb
58991921,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0,0,0,0,0,8,5,85789.7012195122,0.0,200500.0,xgb
59004748,4,1286.1657435613404,2,105000.0,2,8,5,109,3,60014,187.08286930000003,0,0,0,0,1,6,85789.7012195122,0.0,25000.0,xgb
59005598,4,1286.1657435613404,2,108000.0,2,8,-1,108,3,340000,184.7241186,0,0,0,0,10,1,85789.7012195122,0.0,250500.0,xgb
58989284,7,1248.0,3,146000.0,2,11,10,105,5,350704,339.9441131,0,0,0,0,31,10,214500.0,159728.4,133607.0,xgb
54984211,5,1312.0,3,134000.0,2,15,5,113,5,60015,1.0,0,0,0,0,12,6,85789.7012195122,0.0,39020.0,xgb
58999012,4,1166.0,3,176000.0,2,8,5,87,5,60094,1.0,0,0,0,0,27,10,46200.0,22846.8,52790.0,xgb
58986443,5,1362.0,1,114000.0,2,15,-1,112,4,361005,1.0,0,0,0,0,32,5,85789.7012195122,29656.8,120500.0,xgb
59000066,4,1286.1657435613404,2,259000.0,1,8,5,110,4,72000,200.0,0,0,0,0,32,10,52250.0,10148.4,41122.0,xgb
58987368,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003,0,0,0,0,25,10,85789.7012195122,4827.6,40346.0,xgb
59005290,4,1320.0,1,138000.0,2,8,9,108,3,60000,212.407627,0,0,0,0,4,10,27501.0,0.0,219202.72592781534,xgb
59005448,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0,3,0,0,60,27,10,11000.0,1521.6,11459.0,xgb
58999019,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0,0,0,0,0,6,10,85789.7012195122,0.0,51267.0,xgb
58990958,7,1286.1657435613404,2,53000.0,2,11,5,105,4,151307,186.2229846,1,2,1,300,7,10,85789.7012195122,0.0,32290.0,xgb
54988158,7,1348.0,1,392000.0,2,11,4,114,4,60018,1.0,0,0,0,0,1,10,204600.0,0.0,82859.0,xgb
58997876,4,1364.0,3,194000.0,2,8,5,110,5,151004,223.6067977,0,0,0,0,15,6,85789.7012195122,0.0,70500.0,xgb
58984708,5,1481.0,3,101000.0,2,15,5,100,5,60091,223.6067977,0,0,0,0,36,10,91300.0,-637.2,20464.0,xgb
54985621,7,1338.0,3,162000.0,2,11,5,108,5,151300,200.0,0,0,0,0,5,10,85789.7012195122,0.0,27861.0,xgb
58982401,7,1322.0,3,133000.0,2,11,9,99,3,350609,209.8570942,0,0,0,0,32,10,85789.7012195122,0.0,34725.0,xgb
59005448,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0,0,0,0,0,5,6,85789.7012195122,0.0,13488.0,xgb
58991938,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0,0,0,0,0,4,10,85789.7012195122,55402.8,53098.0,xgb
54990497,4,1286.1657435613404,2,35000.0,2,8,5,101,3,60029,237.301496,0,0,0,0,0,5,85789.7012195122,0.0,184689.0,xgb
58989171,7,1289.0,3,305000.0,1,11,5,110,5,60033,236.6431913,0,0,0,0,2,10,85789.7012195122,-1.2,10789.0,xgb
58998938,4,1397.0,3,191000.0,2,8,9,114,4,72000,300.4080558,0,0,0,0,0,10,85789.7012195122,45.6,28500.0,xgb
54986232,7,1272.0,3,138000.0,2,11,5,71,3,60023,1.0,0,0,0,0,26,10,85789.7012195122,0.0,159390.0,xgb
58982806,5,1307.0,3,91000.0,2,15,5,110,5,60023,200.0,0,0,0,0,7,5,85789.7012195122,574522.8,509500.0,xgb
54982897,5,1258.0,3,102000.0,2,15,2,80,3,60005,223.6067977,0,0,0,0,28,10,12100.0,0.0,11500.0,xgb
58991580,7,1252.0,3,103000.0,1,11,5,102,5,60095,173.20508080000002,0,0,0,0,17,6,85789.7012195122,0.0,17500.0,xgb
59003358,4,1286.1657435613404,2,57000.0,2,8,-1,100,3,72000,194.1829035,0,0,0,0,4,10,49500.0,33427.2,40557.0,xgb
59002872,4,1307.0,1,133000.0,2,8,5,110,3,60043,1.0,0,0,0,0,10,10,85789.7012195122,0.0,112377.0,xgb
58991343,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,0,0,0,0,33,10,85789.7012195122,-1.2,51108.0,xgb
59002836,7,1264.0,3,120000.0,2,11,9,86,5,151300,1.0,0,0,0,0,33,10,85789.7012195122,-1.2,51331.0,xgb
58987232,5,1286.1657435613404,3,71000.0,2,15,-1,90,4,450000,158.11388300000002,0,0,0,0,5,10,118800.0,145.2,1068.0,xgb
54983198,5,1230.0,3,78000.0,2,15,5,85,5,72000,232.3790008,0,0,0,0,0,6,85789.7012195122,0.0,19500.0,xgb
54990497,4,1286.1657435613404,2,35000.0,2,8,5,101,3,60029,237.301496,0,0,0,0,10,10,85789.7012195122,0.0,107565.0,xgb
59001201,4,1320.0,1,122000.0,2,8,5,103,5,60046,1.0,0,0,0,0,17,10,85789.7012195122,0.0,4918.0,xgb
58999612,4,1220.0,3,140000.0,2,8,5,109,4,72010,1.0,0,0,0,0,5,10,134200.0,83025.6,94749.0,xgb
58985198,5,1307.0,3,166000.0,2,15,5,88,5,60065,235.0829641,0,0,0,0,26,10,105600.0,970.8,32366.0,xgb
58987900,5,1248.0,1,81000.0,2,15,9,79,3,450033,187.08286930000003,0,0,0,0,22,10,85789.7012195122,61935.6,65542.0,xgb
59004304,4,1228.0,1,150000.0,2,8,5,78,3,72000,1.0,0,0,0,0,29,10,128700.0,99146.4,93550.0,xgb
58984801,5,1265.0,1,90000.0,2,15,-1,110,5,450018,187.08286930000003,0,0,0,0,31,10,85789.7012195122,2401.2,68168.0,xgb
58985806,5,1326.0,3,133000.0,2,15,5,110,5,71000,1.0,0,0,0,0,1,10,68200.0,0.0,219202.72592781534,xgb
58993744,7,1370.0,3,394000.0,2,11,5,112,5,510009,445.0382006,0,0,0,0,24,10,566500.0,850.8,548474.0,xgb
54991497,4,1348.0,1,138000.0,2,8,5,102,5,60013,181.6590212,0,0,0,0,35,10,49500.0,-156.0,47250.0,xgb
58999208,4,1331.0,3,341000.0,2,8,9,114,5,72001,345.7383404,0,9,0,342,25,10,85789.7012195122,0.0,104927.0,xgb
58996127,7,1266.0,1,165000.0,2,11,5,111,3,60084,1.0,0,0,0,0,36,1,85789.7012195122,178900.8,650500.0,xgb
59000502,4,1324.0,1,127000.0,2,8,5,109,4,60077,223.6067977,0,0,0,0,28,5,85789.7012195122,0.0,400500.0,xgb
58991759,7,1252.0,3,103000.0,2,11,9,108,4,60095,234.520788,0,0,0,0,25,10,70400.0,18921.6,50186.0,xgb
58991921,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0,0,0,0,0,13,5,85789.7012195122,0.0,275500.0,xgb
58994549,7,1286.1657435613404,2,90000.0,2,11,2,114,4,151300,173.20508080000002,0,0,0,0,26,10,85789.7012195122,28450.8,29370.0,xgb
58983865,5,1388.0,3,75000.0,2,15,5,113,5,450027,222.2970985,0,0,0,0,7,5,85789.7012195122,0.0,106550.0,xgb
58995052,7,1314.0,1,97000.0,2,11,9,90,3,60005,221.3594362,0,0,0,0,14,10,85789.7012195122,0.0,156366.0,xgb
58984421,5,1290.0,3,86000.0,2,15,5,93,5,60033,1.0,0,0,0,0,2,10,97900.0,65938.8,80431.0,xgb
58993153,7,1228.0,3,68000.0,2,11,5,114,3,345009,192.3538406,0,0,0,0,9,6,85789.7012195122,0.0,23490.0,xgb
58989409,7,1232.0,3,100000.0,2,11,5,111,4,72000,204.9390153,0,0,0,0,36,10,85789.7012195122,50796.0,111259.0,xgb
58999555,4,1283.0,3,94000.0,2,8,9,64,5,60017,1.0,1,0,0,9,11,6,85789.7012195122,0.0,17400.0,xgb
59003192,4,1330.0,1,181000.0,2,8,5,111,3,340017,223.6067977,0,0,0,0,1,10,39601.0,0.0,219202.72592781534,xgb
54985820,7,1286.1657435613404,3,100000.0,2,11,-1,110,5,450002,167.33200530000002,0,0,0,0,1,10,85789.7012195122,0.0,40901.0,xgb
54991497,4,1348.0,1,138000.0,2,8,5,102,5,60013,181.6590212,0,0,0,0,11,6,85789.7012195122,0.0,18300.0,xgb
58998637,4,1288.0,3,113000.0,2,8,5,110,4,151300,1.0,0,0,0,0,4,1,85789.7012195122,770506.8,665765.0,xgb
58992325,7,1264.0,3,148000.0,2,11,5,90,5,60017,1.0,0,0,0,0,3,10,85789.7012195122,0.0,750.0,xgb
58988902,7,1288.0,3,164000.0,2,11,5,100,5,60026,282.8427125,0,0,0,0,8,6,85789.7012195122,0.0,39500.0,xgb
58986188,5,1314.0,1,119000.0,2,15,-1,75,5,450063,194.9358869,0,0,0,0,2,13,85789.7012195122,0.0,74500.0,xgb
54987381,7,1214.0,3,58000.0,2,11,5,112,3,450080,145.6021978,0,0,0,0,4,10,40700.0,17773.2,16310.0,xgb
59002731,4,1241.0,3,30000.0,2,8,9,114,3,151300,1.0,0,0,0,0,4,10,85789.7012195122,18199.2,219202.72592781534,xgb
59000066,4,1286.1657435613404,2,259000.0,1,8,5,110,4,72000,200.0,0,0,0,0,36,10,85789.7012195122,14161.2,14290.0,xgb
58986716,5,1296.0,3,289000.0,2,15,5,95,5,450027,310.1612484,2,2,0,156,7,10,85789.7012195122,0.0,41705.0,xgb
58991228,7,1286.1657435613404,2,128000.0,2,11,9,111,4,151300,206.5187643,0,0,0,0,36,10,85789.7012195122,0.0,64052.0,xgb
58995289,7,1286.1657435613404,2,50000.0,2,11,5,113,4,450080,167.5649128,0,0,0,0,4,10,85789.7012195122,0.0,601.0,xgb
59000853,4,1306.0,1,118000.0,2,8,9,112,4,151300,223.6067977,0,0,0,0,2,10,97900.0,129.6,1381.0,xgb
58985236,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.721816,0,0,0,0,29,10,85789.7012195122,0.0,3916.0,xgb
54988633,7,1253.0,1,50000.0,2,11,5,112,4,72049,184.3637708,0,0,0,0,34,12,85789.7012195122,1203.6,501.0,xgb
58997904,4,1277.0,3,135000.0,2,8,5,84,5,60091,1.0,0,0,0,0,5,10,137500.0,0.0,3319.0,xgb
58990727,7,1469.0,3,103000.0,2,11,5,71,5,60092,1.0,0,0,0,0,23,1,85789.7012195122,0.0,300500.0,xgb
58991820,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323,1,0,0,20,34,10,102300.0,17310.0,32541.0,xgb
58986587,5,1241.0,3,54000.0,2,15,5,112,4,151300,1.0,0,0,0,0,8,10,85789.7012195122,10844.4,58720.0,xgb
58995904,7,1230.0,1,129000.0,2,11,5,88,3,60043,1.0,0,0,0,0,9,5,85789.7012195122,294964.8,300500.0,xgb
54990270,4,1308.0,3,144000.0,2,8,5,107,5,60016,1.0,0,0,0,0,1,10,159500.0,759.6,1133.0,xgb
54985215,7,1206.0,3,76000.0,2,11,5,108,4,72000,173.20508080000002,0,0,0,0,6,6,85789.7012195122,7998.0,12501.0,xgb
54989304,4,1238.0,3,125000.0,2,8,9,85,5,60002,1.0,0,0,0,0,36,2,85789.7012195122,2139273.6,2100500.0,xgb
58987368,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003,0,0,0,0,0,6,85789.7012195122,0.0,17500.0,xgb
58987368,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003,0,0,0,0,21,10,62700.0,426.0,57794.0,xgb
58988287,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997,0,0,0,0,1,10,99000.0,685.2,1071.0,xgb
58984475,5,1286.1657435613404,3,154000.0,2,15,5,110,5,60036,212.1320344,0,0,0,0,19,13,85789.7012195122,0.0,30500.0,xgb
58993180,7,1286.0,1,110000.0,2,11,5,112,5,60033,1.0,0,0,0,0,4,10,85789.7012195122,0.0,59336.0,xgb
59002145,4,1358.0,3,162000.0,2,8,5,110,4,72001,1.0,0,0,0,0,1,10,23100.0,3266.4,3222.0,xgb
54985821,7,1277.0,3,243000.0,2,11,5,83,5,60087,1.0,0,0,0,0,35,10,42900.0,0.0,25467.0,xgb
58982397,1,1294.0,1,500000.0,2,4,9,105,5,650005,1.0,0,0,0,0,1,10,85789.7012195122,-1.2,1052.0,xgb
58996069,7,1234.0,3,62000.0,2,11,3,88,3,450194,244.94897430000003,0,0,0,0,1,6,85789.7012195122,12000.0,15500.0,xgb
